1	0.1	-71090.9	1.04465e+06	916206	-245.532	-794.196	-253.595	3140.85	1.39132e+06
2	20	-75978.2	1.02883e+06	911149	-245.459	-795.229	-254.506	3140.85	1.37639e+06
3	40	-80888.5	1.01291e+06	906047	-245.377	-796.286	-255.447	3140.85	1.36141e+06
4	60.1	-85821.6	996887	900901	-245.288	-797.367	-256.418	3140.85	1.34639e+06
5	80.1	-90728.4	980923	895761	-245.19	-798.461	-257.412	3140.85	1.33148e+06
6	100.1	-95633	964936	890600	-245.084	-799.574	-258.434	3140.85	1.31659e+06
7	120.1	-100535	948927	885419	-244.967	-800.706	-259.485	3140.85	1.30174e+06
8	140	-105411	932975	880243	-244.842	-801.853	-260.56	3140.85	1.287e+06
9	160	-110308	916920	875018	-244.705	-803.025	-261.673	3140.85	1.27223e+06
10	180	-115203	900842	869771	-244.557	-804.217	-262.817	3140.85	1.25749e+06
11	200	-120094	884739	864501	-244.397	-805.431	-263.996	3140.85	1.2428e+06
12	220	-124983	868612	859207	-244.225	-806.665	-265.21	3140.85	1.22815e+06
13	240.1	-129892	852379	853862	-244.038	-807.927	-266.466	3140.85	1.21347e+06
14	260.1	-134772	836201	848518	-243.838	-809.205	-267.754	3140.85	1.19891e+06
15	280.1	-139649	819998	843147	-243.622	-810.504	-269.081	3140.85	1.1844e+06
16	300.1	-144521	803768	837750	-243.391	-811.826	-270.45	3140.85	1.16994e+06
17	320.1	-149388	787512	832325	-243.143	-813.17	-271.86	3140.85	1.15553e+06
18	340.1	-154250	771228	826871	-242.876	-814.537	-273.315	3140.85	1.14118e+06
19	360.1	-159107	754917	821388	-242.591	-815.926	-274.815	3140.85	1.1269e+06
20	380.1	-163958	738578	815874	-242.285	-817.338	-276.364	3140.85	1.11267e+06
21	400.1	-168802	722211	810328	-241.958	-818.773	-277.961	3140.85	1.09851e+06
22	420.1	-173640	705814	804751	-241.609	-820.231	-279.611	3140.85	1.08441e+06
23	440.1	-178470	689389	799139	-241.235	-821.713	-281.313	3140.85	1.07039e+06
24	460.1	-183293	672933	793493	-240.835	-823.217	-283.072	3140.85	1.05644e+06
25	480.1	-188107	656447	787811	-240.409	-824.743	-284.888	3140.85	1.04257e+06
26	500.1	-192912	639930	782093	-239.953	-826.293	-286.765	3140.85	1.02878e+06
27	520	-197685	623465	776365	-239.47	-827.857	-288.694	3140.85	1.01515e+06
28	540	-202471	606885	770569	-238.952	-829.45	-290.697	3140.85	1.00154e+06
29	560	-207246	590274	764732	-238.399	-831.064	-292.768	3140.85	988023
30	580	-212010	573630	758853	-237.81	-832.7	-294.908	3140.85	974606
31	600	-216762	556953	752931	-237.182	-834.355	-297.122	3140.85	961294
32	620	-221501	540242	746963	-236.513	-836.029	-299.411	3140.85	948092
33	640	-226226	523498	740949	-235.801	-837.721	-301.778	3140.85	935005
34	660	-230936	506720	734887	-235.042	-839.43	-304.225	3140.85	922039
35	680	-235631	489908	728775	-234.235	-841.153	-306.757	3140.85	909200
36	700	-240309	473061	722611	-233.377	-842.891	-309.376	3140.85	896494
37	720	-244969	456179	716394	-232.463	-844.639	-312.084	3140.85	883929
38	740	-249611	439262	710122	-231.492	-846.398	-314.885	3140.85	871510
39	760	-254232	422310	703793	-230.459	-848.163	-317.782	3140.85	859246
40	780	-258832	405322	697405	-229.362	-849.932	-320.778	3140.85	847145
41	800	-263410	388299	690956	-228.197	-851.702	-323.875	3140.85	835213
42	820	-267963	371241	684444	-226.96	-853.47	-327.077	3140.85	823461
43	840	-272491	354147	677867	-225.647	-855.231	-330.386	3140.85	811896
44	860	-276992	337018	671223	-224.255	-856.983	-333.804	3140.85	800529
45	880	-281465	319854	664509	-222.779	-858.719	-337.335	3140.85	789368
46	900	-285906	302656	657724	-221.215	-860.434	-340.98	3140.85	778424
