1	0.1	-1.18666e+06	-647239	-329855	388.047	163.647	-136.181	28.5928	1.39136e+06
2	20	-1.17893e+06	-643974	-332563	389.217	164.286	-135.854	28.5928	1.3839e+06
3	40	-1.17113e+06	-640681	-335278	390.404	164.934	-135.516	28.5928	1.37638e+06
4	60.1	-1.16326e+06	-637358	-337999	391.608	165.594	-135.169	28.5928	1.36881e+06
5	80.1	-1.15542e+06	-634038	-340700	392.818	166.257	-134.815	28.5928	1.36127e+06
6	100.1	-1.14755e+06	-630705	-343394	394.041	166.929	-134.452	28.5928	1.35372e+06
7	120.1	-1.13965e+06	-627358	-346080	395.275	167.608	-134.08	28.5928	1.34616e+06
8	140	-1.13177e+06	-624015	-348746	396.515	168.291	-133.7	28.5928	1.33862e+06
9	160	-1.12382e+06	-620641	-351417	397.774	168.986	-133.309	28.5928	1.33104e+06
10	180	-1.11585e+06	-617253	-354080	399.046	169.689	-132.909	28.5928	1.32344e+06
11	200	-1.10785e+06	-613850	-356735	400.331	170.4	-132.498	28.5928	1.31583e+06
12	220	-1.09983e+06	-610434	-359382	401.629	171.12	-132.077	28.5928	1.30821e+06
13	240.1	-1.09174e+06	-606986	-362033	402.946	171.852	-131.643	28.5928	1.30054e+06
14	260.1	-1.08367e+06	-603540	-364663	404.271	172.589	-131.201	28.5928	1.29289e+06
15	280.1	-1.07556e+06	-600079	-367283	405.609	173.335	-130.747	28.5928	1.28524e+06
16	300.1	-1.06744e+06	-596604	-369895	406.962	174.09	-130.282	28.5928	1.27757e+06
17	320.1	-1.05928e+06	-593113	-372497	408.328	174.854	-129.805	28.5928	1.26989e+06
18	340.1	-1.0511e+06	-589607	-375089	409.709	175.628	-129.316	28.5928	1.26219e+06
19	360.1	-1.04288e+06	-586085	-377671	411.104	176.411	-128.814	28.5928	1.25449e+06
20	380.1	-1.03464e+06	-582548	-380243	412.514	177.205	-128.3	28.5928	1.24677e+06
21	400.1	-1.02638e+06	-578994	-382805	413.939	178.008	-127.772	28.5928	1.23904e+06
22	420.1	-1.01808e+06	-575424	-385356	415.38	178.821	-127.231	28.5928	1.2313e+06
23	440.1	-1.00976e+06	-571838	-387896	416.835	179.645	-126.676	28.5928	1.22355e+06
24	460.1	-1.0014e+06	-568236	-390425	418.307	180.479	-126.106	28.5928	1.21578e+06
25	480.1	-993016	-564616	-392942	419.795	181.324	-125.522	28.5928	1.20801e+06
26	500.1	-984602	-560980	-395448	421.299	182.18	-124.922	28.5928	1.20022e+06
27	520	-976200	-557344	-397929	422.812	183.043	-124.31	28.5928	1.19245e+06
28	540	-967725	-553673	-400410	424.349	183.921	-123.679	28.5928	1.18464e+06
29	560	-959219	-549985	-402878	425.903	184.812	-123.031	28.5928	1.17682e+06
30	580	-950682	-546278	-405333	427.474	185.714	-122.366	28.5928	1.16898e+06
31	600	-942114	-542553	-407774	429.064	186.628	-121.683	28.5928	1.16113e+06
32	620	-933513	-538810	-410202	430.67	187.554	-120.982	28.5928	1.15327e+06
33	640	-924880	-535048	-412615	432.296	188.493	-120.263	28.5928	1.1454e+06
34	660	-916214	-531267	-415014	433.939	189.445	-119.524	28.5928	1.13751e+06
35	680	-907515	-527467	-417398	435.601	190.41	-118.765	28.5928	1.12961e+06
36	700	-898783	-523648	-419766	437.283	191.389	-117.986	28.5928	1.1217e+06
37	720	-890017	-519808	-422119	438.983	192.381	-117.186	28.5928	1.11378e+06
38	740	-881217	-515949	-424456	440.704	193.387	-116.363	28.5928	1.10585e+06
39	760	-872382	-512070	-426775	442.444	194.407	-115.518	28.5928	1.09791e+06
40	780	-863512	-508170	-429078	444.205	195.442	-114.65	28.5928	1.08995e+06
41	800	-854607	-504249	-431363	445.986	196.491	-113.758	28.5928	1.08199e+06
42	820	-845665	-500307	-433630	447.788	197.556	-112.842	28.5928	1.07401e+06
43	840	-836688	-496344	-435878	449.611	198.636	-111.899	28.5928	1.06602e+06
44	860	-827674	-492358	-438107	451.456	199.732	-110.931	28.5928	1.05802e+06
45	880	-818623	-488351	-440317	453.322	200.844	-109.935	28.5928	1.05e+06
46	900	-809534	-484321	-442506	455.211	201.972	-108.91	28.5928	1.04198e+06
47	920	-800407	-480269	-444675	457.123	203.117	-107.857	28.5928	1.03395e+06
48	940	-791242	-476193	-446822	459.057	204.28	-106.774	28.5928	1.0259e+06
49	960	-782037	-472094	-448947	461.014	205.46	-105.659	28.5928	1.01785e+06
50	980	-772794	-467972	-451050	462.995	206.657	-104.512	28.5928	1.00978e+06
51	1000	-763510	-463825	-453129	465	207.873	-103.332	28.5928	1.0017e+06
52	1020	-754186	-459653	-455185	467.03	209.108	-102.118	28.5928	993615
53	1040	-744821	-455457	-457215	469.083	210.362	-100.868	28.5928	985518
54	1060	-735415	-451235	-459221	471.162	211.635	-99.5806	28.5928	977411
55	1080	-725967	-446988	-461200	473.266	212.928	-98.2554	28.5928	969295
56	1100	-716477	-442715	-463152	475.396	214.242	-96.8907	28.5928	961169
57	1120	-706944	-438415	-465077	477.551	215.576	-95.485	28.5928	953034
58	1140	-697367	-434088	-466973	479.733	216.932	-94.0369	28.5928	944890
59	1160	-687747	-429734	-468839	481.941	218.309	-92.5449	28.5928	936738
60	1180	-678082	-425352	-470676	484.176	219.708	-91.0073	28.5928	928577
61	1200	-668372	-420942	-472481	486.439	221.13	-89.4225	28.5928	920408
62	1220	-658617	-416504	-474254	488.729	222.576	-87.7887	28.5928	912232
63	1240	-648815	-412036	-475993	491.046	224.044	-86.1042	28.5928	904049
64	1260	-638967	-407538	-477699	493.392	225.537	-84.367	28.5928	895858
65	1280	-629071	-403010	-479369	495.766	227.055	-82.5751	28.5928	887661
66	1300	-619128	-398452	-481003	498.168	228.597	-80.7265	28.5928	879459
67	1320	-609137	-393863	-482599	500.6	230.166	-78.8191	28.5928	871250
68	1340	-599096	-389242	-484156	503.06	231.76	-76.8505	28.5928	863037
69	1360	-589006	-384589	-485674	505.549	233.382	-74.8184	28.5928	854819
70	1380	-578866	-379903	-487150	508.068	235.03	-72.7205	28.5928	846597
71	1400	-568675	-375183	-488583	510.615	236.707	-70.554	28.5928	838372
72	1420	-558433	-370430	-489973	513.193	238.412	-68.3163	28.5928	830144
73	1440	-548139	-365643	-491316	515.799	240.145	-66.0047	28.5928	821915
74	1460	-537793	-360821	-492613	518.435	241.909	-63.6161	28.5928	813684
75	1480	-527394	-355963	-493862	521.101	243.703	-61.1476	28.5928	805452
76	1500	-516941	-351069	-495060	523.795	245.527	-58.5959	28.5928	797221
77	1520	-506434	-346138	-496206	526.519	247.382	-55.9577	28.5928	788991
78	1540	-495872	-341169	-497298	529.271	249.27	-53.2295	28.5928	780763
79	1560	-485254	-336163	-498335	532.051	251.189	-50.4076	28.5928	772538
80	1580	-474581	-331117	-499315	534.86	253.142	-47.4883	28.5928	764317
81	1600	-463851	-326033	-500235	537.696	255.128	-44.4675	28.5928	756102
82	1620	-453065	-320908	-501093	540.559	257.148	-41.3411	28.5928	747893
83	1640	-442220	-315743	-501888	543.447	259.202	-38.1047	28.5928	739692
84	1660	-431318	-310536	-502617	546.361	261.291	-34.7539	28.5928	731500
85	1680	-420357	-305287	-503278	549.299	263.415	-31.2839	28.5928	723318
86	1700	-409337	-299995	-503868	552.259	265.575	-27.6896	28.5928	715148
87	1720	-398258	-294659	-504385	555.242	267.771	-23.9661	28.5928	706992
88	1740	-387119	-289280	-504826	558.244	270.003	-20.108	28.5928	698851
89	1760	-375919	-283855	-505189	561.264	272.272	-16.1095	28.5939	690728
90	1780	-364659	-278384	-505470	564.301	274.577	-11.965	28.5928	682623
91	1800	-353338	-272867	-505667	567.352	276.92	-7.66855	28.5928	674539
92	1820	-341956	-267303	-505776	570.413	279.299	-3.21398	28.5928	666479
93	1840	-330513	-261691	-505794	573.484	281.714	1.40493	28.5929	658444
94	1860	-319008	-256030	-505719	576.559	284.165	6.19462	28.5929	650437
95	1880	-307441	-250319	-505545	579.636	286.652	11.1617	28.5929	642461
96	1900	-295813	-244559	-505271	582.709	289.174	16.3129	28.5929	634518
97	1920	-284124	-238748	-504891	585.776	291.73	21.6552	28.5929	626611
98	1940	-272373	-232885	-504403	588.831	294.318	27.1957	28.593	618745
99	1960	-260562	-226970	-503802	591.867	296.939	32.9416	28.593	610920
100	1980	-248689	-221002	-503083	594.881	299.59	38.9003	28.5931	603143
101	2000	-236757	-214981	-502244	597.864	302.269	45.0791	28.5931	595415
102	2020	-224766	-208907	-501278	600.81	304.975	51.4856	28.5932	587742
103	2040	-212716	-202778	-500182	603.711	307.705	58.1274	28.5933	580128
104	2060	-200608	-196594	-498950	606.558	310.457	65.0119	28.5934	572577
105	2080	-188444	-190354	-497579	609.343	313.227	72.1467	28.5935	565093
106	2100	-176225	-184059	-496062	612.056	316.012	79.5392	28.5936	557683
107	2120	-163953	-177709	-494394	614.685	318.809	87.1966	28.5937	550351
108	2140	-151629	-171302	-492570	617.22	321.613	95.1258	28.5938	543104
109	2160	-139255	-164839	-490586	619.648	324.418	103.334	28.5939	535946
110	2180	-126834	-158320	-488434	621.955	327.221	111.826	28.594	528885
111	2200	-114368	-151745	-486109	624.128	330.016	120.609	28.5942	521928
112	2220	-101860	-145115	-483605	626.152	332.794	129.688	28.5944	515081
113	2240	-89313.5	-138428	-480917	628.01	335.551	139.066	28.5945	508351
114	2260	-76731.3	-131687	-478039	629.686	338.278	148.749	28.5947	501747
115	2280	-64117.6	-124892	-474963	631.161	340.967	158.736	28.5949	495277
116	2300	-51476.5	-118044	-471685	632.417	343.608	169.031	28.595	488948
117	2320	-38812.6	-111143	-468197	633.435	346.193	179.631	28.5952	482771
118	2340	-26130.9	-104191	-464494	634.193	348.71	190.536	28.5954	476753
119	2360	-13436.8	-97189.6	-460571	634.672	351.148	201.741	28.5956	470905
120	2380	-736.06	-90140.3	-456420	634.849	353.497	213.239	28.5958	465236
121	2400	11965	-83044.9	-452036	634.702	355.743	225.023	28.596	459756
122	2420	24659.7	-75905.7	-447413	634.21	357.874	237.082	28.5962	454476
