1	0.1	-539894	1.27864e+06	97296.9	241.945	-346.435	-230.296	227.111	1.39136e+06
2	20	-535072	1.27173e+06	92711.3	242.477	-347.697	-230.39	227.111	1.38282e+06
3	40	-530215	1.26476e+06	88100.8	243.017	-348.983	-230.482	227.111	1.37423e+06
4	60.1	-525323	1.25773e+06	83465.4	243.565	-350.292	-230.571	227.111	1.36558e+06
5	80.1	-520444	1.25071e+06	78851.3	244.116	-351.612	-230.656	227.111	1.35697e+06
6	100.1	-515554	1.24366e+06	74235.5	244.671	-352.95	-230.738	227.111	1.34833e+06
7	120.1	-510654	1.23659e+06	69618.2	245.233	-354.306	-230.817	227.111	1.33969e+06
8	140	-505766	1.22952e+06	65022.4	245.796	-355.675	-230.892	227.111	1.33107e+06
9	160	-500842	1.22239e+06	60402	246.369	-357.068	-230.963	227.111	1.32239e+06
10	180	-495907	1.21523e+06	55780.3	246.947	-358.482	-231.03	227.111	1.31371e+06
11	200	-490961	1.20804e+06	51157.2	247.53	-359.915	-231.094	227.111	1.305e+06
12	220	-486002	1.20083e+06	46532.9	248.12	-361.369	-231.153	227.111	1.29628e+06
13	240.1	-481007	1.19355e+06	41884.4	248.718	-362.85	-231.207	227.111	1.28751e+06
14	260.1	-476025	1.18627e+06	37257.9	249.32	-364.346	-231.257	227.111	1.27876e+06
15	280.1	-471030	1.17897e+06	32630.5	249.927	-365.863	-231.302	227.111	1.27e+06
16	300.1	-466024	1.17163e+06	28002.3	250.541	-367.403	-231.342	227.111	1.26122e+06
17	320.1	-461005	1.16427e+06	23373.3	251.161	-368.965	-231.376	227.111	1.25243e+06
18	340.1	-455973	1.15687e+06	18743.6	251.787	-370.55	-231.405	227.111	1.24363e+06
19	360.1	-450929	1.14944e+06	14113.5	252.42	-372.159	-231.428	227.111	1.2348e+06
20	380.1	-445872	1.14198e+06	9482.95	253.059	-373.792	-231.444	227.111	1.22597e+06
21	400.1	-440803	1.13448e+06	4852.13	253.705	-375.451	-231.455	227.111	1.21712e+06
22	420.1	-435720	1.12695e+06	221.174	254.357	-377.134	-231.459	227.111	1.20825e+06
23	440.1	-430624	1.11939e+06	-4409.79	255.017	-378.844	-231.455	227.111	1.19937e+06
24	460.1	-425515	1.11179e+06	-9040.62	255.683	-380.58	-231.445	227.111	1.19047e+06
25	480.1	-420393	1.10416e+06	-13671.2	256.356	-382.343	-231.427	227.111	1.18156e+06
26	500.1	-415257	1.09649e+06	-18301.3	257.036	-384.135	-231.401	227.111	1.17263e+06
27	520	-410133	1.08883e+06	-22907.6	257.72	-385.946	-231.367	227.111	1.16373e+06
28	540	-404970	1.08109e+06	-27536.3	258.415	-387.795	-231.324	227.111	1.15477e+06
29	560	-399793	1.07331e+06	-32164.1	259.117	-389.674	-231.271	227.111	1.1458e+06
30	580	-394601	1.06549e+06	-36790.8	259.826	-391.584	-231.21	227.111	1.13681e+06
31	600	-389395	1.05764e+06	-41416.1	260.543	-393.526	-231.138	227.111	1.1278e+06
