1	0.1	-762598	1.12056e+06	-314098	48.6	-518.932	-2.1385	450.01	1.39136e+06
2	20	-761623	1.11022e+06	-314138	49.3548	-520.037	-1.82742	450.01	1.38251e+06
3	40	-760628	1.0998e+06	-314171	50.127	-521.158	-1.50866	450.01	1.37362e+06
4	60.1	-759612	1.08931e+06	-314198	50.9174	-522.296	-1.18198	450.01	1.36467e+06
5	80.1	-758585	1.07885e+06	-314219	51.7183	-523.44	-0.850457	450.01	1.35577e+06
6	100.1	-757542	1.06837e+06	-314232	52.5341	-524.595	-0.512316	450.01	1.34686e+06
7	120.1	-756483	1.05786e+06	-314239	53.365	-525.762	-0.167382	450.01	1.33794e+06
8	140	-755412	1.04738e+06	-314239	54.2073	-526.935	0.182747	450.01	1.32906e+06
9	160	-754319	1.03683e+06	-314232	55.0698	-528.126	0.541775	450.01	1.32013e+06
10	180	-753209	1.02625e+06	-314217	55.9487	-529.328	0.908152	450.01	1.3112e+06
11	200	-752080	1.01564e+06	-314195	56.8444	-530.543	1.28208	450.01	1.30226e+06
12	220	-750934	1.00502e+06	-314166	57.7573	-531.771	1.66375	450.01	1.29331e+06
13	240.1	-749763	994311	-314128	58.6927	-533.017	2.05536	450.01	1.28432e+06
14	260.1	-748579	983634	-314083	59.6416	-534.27	2.45322	450.01	1.27537e+06
15	280.1	-747376	972932	-314030	60.6092	-535.535	2.85949	450.01	1.26641e+06
16	300.1	-746154	962205	-313969	61.5959	-536.814	3.2744	450.01	1.25744e+06
17	320.1	-744911	951451	-313899	62.6024	-538.105	3.69819	450.01	1.24847e+06
18	340.1	-743649	940672	-313821	63.629	-539.41	4.13112	450.01	1.2395e+06
19	360.1	-742365	929866	-313734	64.6764	-540.728	4.57343	450.01	1.23052e+06
20	380.1	-741060	919034	-313638	65.7451	-542.06	5.02541	450.01	1.22154e+06
21	400.1	-739734	908175	-313533	66.8357	-543.406	5.48732	450.01	1.21256e+06
22	420.1	-738386	897289	-313418	67.9488	-544.766	5.95945	450.01	1.20357e+06
23	440.1	-737015	886376	-313294	69.085	-546.139	6.44209	450.01	1.19457e+06
24	460.1	-735621	875435	-313160	70.245	-547.527	6.93557	450.01	1.18558e+06
25	480.1	-734204	864466	-313016	71.4295	-548.929	7.44018	450.01	1.17658e+06
26	500.1	-732763	853469	-312862	72.6391	-550.346	7.95626	450.01	1.16758e+06
27	520	-731304	842499	-312699	73.8683	-551.77	8.48148	450.01	1.15862e+06
28	540	-729814	831445	-312524	75.1303	-553.215	9.02147	450.01	1.14961e+06
29	560	-728298	820362	-312338	76.4196	-554.676	9.57399	450.01	1.1406e+06
30	580	-726756	809249	-312141	77.737	-556.151	10.1394	450.01	1.13159e+06
31	600	-725187	798107	-311932	79.0834	-557.642	10.7181	450.01	1.12257e+06
32	620	-723591	786934	-311712	80.4597	-559.148	11.3106	450.01	1.11356e+06
33	640	-721967	775732	-311479	81.8666	-560.668	11.9171	450.01	1.10454e+06
34	660	-720315	764499	-311235	83.3052	-562.205	12.5382	450.01	1.09553e+06
35	680	-718633	753235	-310977	84.7763	-563.756	13.1743	450.01	1.08651e+06
36	700	-716922	741940	-310707	86.2809	-565.323	13.8259	450.01	1.07749e+06
37	720	-715181	730613	-310424	87.8201	-566.906	14.4935	450.01	1.06848e+06
38	740	-713408	719254	-310127	89.3949	-568.504	15.1776	450.01	1.05946e+06
39	760	-711603	707864	-309817	91.0064	-570.118	15.8786	450.01	1.05045e+06
40	780	-709766	696441	-309492	92.6556	-571.747	16.5972	450.01	1.04143e+06
41	800	-707895	684985	-309152	94.3438	-573.392	17.3339	450.01	1.03242e+06
42	820	-705990	673496	-308798	96.0722	-575.053	18.0893	450.01	1.02341e+06
43	840	-704050	661974	-308428	97.842	-576.729	18.864	450.01	1.01441e+06
44	860	-702075	650418	-308043	99.6545	-578.421	19.6587	450.01	1.00541e+06
45	880	-700062	638828	-307642	101.511	-580.128	20.4739	450.01	996409
46	900	-698012	627203	-307224	103.413	-581.85	21.3104	450.01	987417
47	920	-695924	615544	-306789	105.362	-583.587	22.1689	450.01	978430
48	940	-693796	603851	-306336	107.359	-585.34	23.05	450.01	969448
49	960	-691628	592121	-305866	109.406	-587.107	23.9546	450.01	960474
50	980	-689418	580357	-305378	111.505	-588.889	24.8835	450.01	951507
51	1000	-687165	568557	-304870	113.657	-590.685	25.8375	450.01	942549
52	1020	-684869	556720	-304344	115.864	-592.494	26.8173	450.01	933600
53	1040	-682529	544847	-303797	118.127	-594.318	27.824	450.01	924660
54	1060	-680142	532938	-303230	120.449	-596.154	28.8583	450.01	915732
55	1080	-677708	520992	-302642	122.831	-598.003	29.9214	450.01	906815
56	1100	-675226	509009	-302032	125.276	-599.864	31.014	450.01	897911
57	1120	-672695	496988	-301401	127.785	-601.737	32.1373	450.01	889021
58	1140	-670113	484930	-300746	130.361	-603.62	33.2924	450.01	880145
59	1160	-667478	472834	-300068	133.006	-605.514	34.4802	450.01	871286
60	1180	-664790	460699	-299366	135.721	-607.416	35.702	450.01	862444
61	1200	-662046	448527	-298639	138.51	-609.327	36.9589	450.01	853620
62	1220	-659247	436317	-297887	141.374	-611.246	38.2521	450.01	844817
63	1240	-656389	424068	-297109	144.317	-613.17	39.583	450.01	836034
64	1260	-653471	411780	-296303	147.341	-615.099	40.9527	450.01	827274
65	1280	-650492	399454	-295469	150.447	-617.032	42.3627	450.01	818539
66	1300	-647450	387089	-294607	153.64	-618.967	43.8143	450.01	809829
67	1320	-644344	374686	-293716	156.922	-620.902	45.309	450.01	801147
68	1340	-641170	362244	-292794	160.296	-622.836	46.8482	450.01	792495
69	1360	-637929	349763	-291841	163.764	-624.766	48.4336	450.01	783874
70	1380	-634617	337243	-290856	167.331	-626.691	50.0665	450.01	775286
71	1400	-631232	324685	-289837	170.998	-628.609	51.7487	450.01	766733
72	1420	-627773	312089	-288785	174.769	-630.516	53.4819	450.01	758219
73	1440	-624238	299455	-287697	178.647	-632.41	55.2676	450.01	749744
74	1460	-620624	286783	-286573	182.636	-634.288	57.1077	450.01	741311
75	1480	-616929	274074	-285411	186.738	-636.147	59.0039	450.01	732924
76	1500	-613151	261327	-284211	190.958	-637.984	60.9581	450.01	724584
77	1520	-609287	248544	-282971	195.299	-639.794	62.9721	450.01	716294
78	1540	-605335	235726	-281691	199.764	-641.574	65.0477	450.01	708058
79	1560	-601292	222872	-280368	204.356	-643.319	67.1868	450.01	699879
80	1580	-597157	209983	-279002	209.079	-645.025	69.3914	450.011	691759
81	1600	-592925	197061	-277591	213.937	-646.686	71.6634	450.01	683703
82	1620	-588595	184106	-276134	218.933	-648.297	74.0046	450.01	675713
83	1640	-584163	171119	-274629	224.069	-649.853	76.4168	450.01	667795
